document_id,program_name,methodunit_code,methodunit_name,candidate_type,document_title,document_category,document_url,source_url,extraction_method,review_status,evidence_stage,notes,extracted_at
fc6092ee8a13f18e,Climate Action Reserve,,U.S. Early Plugging of Marginal Oil and Gas Wells,supporting_document,U.S. Early Plugging of Marginal Oil and Gas Wells,supporting_evidence_link,https://climateactionreserve.org/how/protocols/waste/us-early-plugging-of-marginal-oil-and-gas-wells/,https://climateactionreserve.org/how/protocols/,link_parse,pending_review,supporting_evidence,Candidate protocol from Climate Action Reserve public protocols page.,2026-07-06T00:56:30
c7665ab9ea22ac61,Climate Action Reserve,,India Nitric Acid Production,supporting_document,India Nitric Acid Production,supporting_evidence_link,https://climateactionreserve.org/how/protocols/industrial/india-nitric-acid-production/,https://climateactionreserve.org/how/protocols/,link_parse,pending_review,supporting_evidence,Candidate protocol from Climate Action Reserve public protocols page.,2026-07-06T00:56:30
86f0500b9e03d2ae,Climate Action Reserve,,Mexico Boiler Efficiency,supporting_document,Mexico Boiler Efficiency,supporting_evidence_link,https://climateactionreserve.org/how/protocols/industrial/mexico-boiler-efficiency/,https://climateactionreserve.org/how/protocols/,link_parse,pending_review,supporting_evidence,Candidate protocol from Climate Action Reserve public protocols page.,2026-07-06T00:56:30
74d9313793cf8542,Climate Action Reserve,,Mexico Halocarbon/ ODS,supporting_document,Mexico Halocarbon/ ODS,supporting_evidence_link,https://climateactionreserve.org/how/protocols/industrial/mexico-halocarbon/,https://climateactionreserve.org/how/protocols/,link_parse,pending_review,supporting_evidence,Candidate protocol from Climate Action Reserve public protocols page.,2026-07-06T00:56:30
62c16a15aff7ddb0,Climate Action Reserve,,U.S. Low-Carbon Cement,supporting_document,U.S. Low-Carbon Cement,supporting_evidence_link,https://climateactionreserve.org/how/protocols/industrial/low-carbon-cement/,https://climateactionreserve.org/how/protocols/,link_parse,pending_review,supporting_evidence,Candidate protocol from Climate Action Reserve public protocols page.,2026-07-06T00:56:30
2e53ee0061f27c43,City Forest Credits,,https://www.cityforestcredits.org,supporting_document,https://www.cityforestcredits.org,supporting_evidence_link,https://www.cityforestcredits.org,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
3141bc1ea18f4f91,City Forest Credits,,City Forest Carbon+ Credits,supporting_document,City Forest Carbon+ Credits,supporting_evidence_link,https://www.cityforestcredits.org/carbon-credits/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
a61da9ccc52dce0e,City Forest Credits,,Carbon Protocols,methodunit_candidate,Carbon Protocols,methodology_or_protocol_record,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
1ea8ca2516a6b61f,City Forest Credits,,Carbon Project Registry,supporting_document,Carbon Project Registry,supporting_evidence_link,https://www.cityforestcredits.org/carbon-credits/carbon-registry/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
2200f4a37c081e94,City Forest Credits,,Impact Certification,supporting_document,Impact Certification,supporting_evidence_link,https://www.cityforestcredits.org/impact-certification/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
5a937cefa44b7c31,City Forest Credits,,Impact Standards,methodunit_candidate,Impact Standards,methodology_or_protocol_record,https://www.cityforestcredits.org/impact-certification/impact-standards/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
a2a71341f70bb88a,City Forest Credits,,Impact Project Directory,supporting_document,Impact Project Directory,supporting_evidence_link,https://www.cityforestcredits.org/impact-certification/impact-project-directory/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
342380bf4e7c93f3,City Forest Credits,,About CFC,supporting_document,About CFC,supporting_evidence_link,https://www.cityforestcredits.org/about-city-forest-credits/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
10940c1e9d4f21c0,City Forest Credits,,News,supporting_document,News,supporting_evidence_link,https://www.cityforestcredits.org/news/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
5cfa30a010736285,City Forest Credits,,FAQ,supporting_document,FAQ,supporting_evidence_link,https://www.cityforestcredits.org/faq/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
121864ab8ac07456,City Forest Credits,,Contact Us,supporting_document,Contact Us,supporting_evidence_link,https://www.cityforestcredits.org/contact-us/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
4cf5919057fcedce,City Forest Credits,,Check Out Our Interactive Map! This interactive tool shows all active CFC projects with available credits.,supporting_document,Check Out Our Interactive Map! This interactive tool shows all active CFC projects with available credits.,supporting_evidence_link,https://cfcseattle.maps.arcgis.com/apps/dashboards/6404da1948fc4b43b7dc463f961b0005,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
df90a2b9fb63e149,City Forest Credits,,ICROA Endorsed The City Forest Credits Standard is endorsed by the International Carbon Reduction and Offset Accreditation.,methodunit_candidate,ICROA Endorsed The City Forest Credits Standard is endorsed by the International Carbon Reduction and Offset Accreditation.,methodology_or_protocol_record,https://carbonherald.com/icroa-endorses-city-forest-credits-standard/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
290a6b12b754b27f,City Forest Credits,,CFC Standard,methodunit_candidate,CFC Standard,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Standard-V3.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
58242638ab2fb656,City Forest Credits,,Preservation Protocol – 40 years,methodunit_candidate,Preservation Protocol – 40 years,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2026/04/City-Forest-Preservation-Protocol-40-Years-V13.40.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
bfc894aa732b6c35,City Forest Credits,,Preservation Protocol – 100 years,methodunit_candidate,Preservation Protocol – 100 years,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2026/04/City-Forest-Preservation-Protocol-100-Years-V13.100.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
2b2a7fc83a6d821a,City Forest Credits,,Preservation Protocol – Appendices,methodunit_candidate,Preservation Protocol – Appendices,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2024/03/CFC-Preservation-Protocol-v13-Appendices.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
ed822c92aefbaf03,City Forest Credits,,Preservation Protocol – Summary,methodunit_candidate,Preservation Protocol – Summary,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2024/06/CFC-Preservation-Protocol-v13-Summary.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
7c380cbfbcdd5226,City Forest Credits,,Common Practice Analysis – White Paper,supporting_document,Common Practice Analysis – White Paper,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2025/02/Common-Practice-Analysis-white-paper.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
a7996652bd665beb,City Forest Credits,,Afforestation and Reforestation Protocol – 26 years,methodunit_candidate,Afforestation and Reforestation Protocol – 26 years,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2024/03/CFC-Afforestation-Protocol-v12.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
a08c1ed3ea5bb0b7,City Forest Credits,,Afforestation and Reforestation Protocol – Appendices,methodunit_candidate,Afforestation and Reforestation Protocol – Appendices,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2024/03/CFC-Afforestation-Protocol-V12-Appendices.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
cdaac2be20e53fb7,City Forest Credits,,Afforestation and Reforestation Protocol – Summary,methodunit_candidate,Afforestation and Reforestation Protocol – Summary,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2024/03/CFC-Afforestation-Protocol-V12-Summary.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
6a5dd5f3542707e9,City Forest Credits,,Standard,methodunit_candidate,Standard,methodology_or_protocol_record,http://chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cityforestcredits.org/wp-content/uploads/2022/03/City-Forest-Credits-Standard-V2.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
a460a6d6b54c1f09,City Forest Credits,,Version 2,methodunit_candidate,Version 2,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2022/03/City-Forest-Credits-Standard-V2.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
3c9b13883fa534ea,City Forest Credits,,Version 1,methodunit_candidate,Version 1,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2021/10/City-Forest-Credits-Standard.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
c2a0f5d0c3b8b99d,City Forest Credits,,Version 12.40,methodunit_candidate,Version 12.40,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Preservation-Protocol-40-Years-V12.40.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
ae00ff6fb1d5f06d,City Forest Credits,,Version 12.100,methodunit_candidate,Version 12.100,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Preservation-Protocol-100-Years-V12.100.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
2f182a45d7ab7c61,City Forest Credits,,Version 11.40,methodunit_candidate,Version 11.40,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2022/12/City-Forest-Preservation-Protocol-40-Years-V11.40.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
4975052116bc69cf,City Forest Credits,,Version 11.100,methodunit_candidate,Version 11.100,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2022/12/City-Forest-Preservation-Protocol-100-Years-V11.100.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
79a3bde676d301d6,City Forest Credits,,Version 10.40,methodunit_candidate,Version 10.40,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2021/05/City-Forest-Preservation-Protocol-40-Years-V10.40.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
ab936b375894a039,City Forest Credits,,Version 10.100,methodunit_candidate,Version 10.100,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2021/05/City-Forest-Preservation-Protocol-100-Years-V10.100.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
87716bee0efd092b,City Forest Credits,,Version 9.40,methodunit_candidate,Version 9.40,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2020/09/Preservation-Protocol-V9.40-20200906.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
6bf284a62bf24e16,City Forest Credits,,Version 9.100,methodunit_candidate,Version 9.100,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2020/09/Preservation-Protocol-V9.100-20200906.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
6df2c8e4d90b390a,City Forest Credits,,Version 8.40,methodunit_candidate,Version 8.40,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V8.40.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
8f4aa86d48727194,City Forest Credits,,Version 7.40,methodunit_candidate,Version 7.40,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V7.40.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
929caa64ce88ba0e,City Forest Credits,,Version 7.100,methodunit_candidate,Version 7.100,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V7.100.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
9d5d1c082324d363,City Forest Credits,,Version 6.40,methodunit_candidate,Version 6.40,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V6.40.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
ab04073d555b931c,City Forest Credits,,Version 6.100,methodunit_candidate,Version 6.100,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V6.100.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
9c64baedae5994b7,City Forest Credits,,Version 5.40,methodunit_candidate,Version 5.40,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V5.40.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
f2d10c93b4d8a088,City Forest Credits,,Version 5.100,methodunit_candidate,Version 5.100,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V5.100.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
eb0066c526530daf,City Forest Credits,,Version 4,methodunit_candidate,Version 4,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V4.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
90ffcc2ff4654a69,City Forest Credits,,Version 3,methodunit_candidate,Version 3,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V3.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
10618331e9484df9,City Forest Credits,,Earlier drafts,methodunit_candidate,Earlier drafts,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-Earlier-Drafts.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
918a581fa2467047,City Forest Credits,,Version 11,methodunit_candidate,Version 11,methodology_or_protocol_record,https://www.cityforestcredits.org/wp-content/uploads/2023/03/City-Forest-Credits-Afforestation-Protocol-V11.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,pending_review,candidate_methodology_record,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.,2026-07-06T00:56:32
4646a1a7b18178c0,City Forest Credits,,Version 10,supporting_document,Version 10,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Planting-Protocol-V10.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
40aebee7f9198c0c,City Forest Credits,,Version 9,supporting_document,Version 9,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Planting-Protocol-V9.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
6f4afece773ebc5b,City Forest Credits,,Version 8,supporting_document,Version 8,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Planting-Protocol-V8.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
61d3acad4dbcfdab,City Forest Credits,,Version 7,supporting_document,Version 7,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Planting-Protocol-V7.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
dedd6ddef0c153d0,City Forest Credits,,Version 6,supporting_document,Version 6,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Planting-Protocol-V6.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
417dfbe27789b64a,City Forest Credits,,Version 5,supporting_document,Version 5,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Planting-Protocol-V5.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
b680bf0adf983c8d,City Forest Credits,,Version 4,supporting_document,Version 4,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Planting-Protocol-V4.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
94650e25d3c4d7fd,City Forest Credits,,Version 3,supporting_document,Version 3,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Planting-Protocol-V3.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
d46624b0bdf4e43f,City Forest Credits,,Earlier drafts,supporting_document,Earlier drafts,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Planting-Protocol-Earlier-Drafts.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
d79d6ad5b613fcc0,City Forest Credits,,Qualification statement,supporting_document,Qualification statement,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2021/10/City-Forest-Credits-VVB-Qualifications-Statement.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
e78f8daa0844e487,City Forest Credits,,Approved validation / verification bodies,supporting_document,Approved validation / verification bodies,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2023/01/City-Forest-Credits-Approved-VVBs.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
f4ba17a2118d8cd9,City Forest Credits,,Application process and form,supporting_document,Application process and form,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2021/10/City-Forest-Credits-VVB-Application-Form.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
0567f8479a7cdba4,City Forest Credits,,registry database,supporting_document,registry database,supporting_evidence_link,https://ledger.cityforestcredits.org/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
f8da89c82e214a01,City Forest Credits,,here,supporting_document,here,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2022/11/CFC-Timing-of-Credits-Statement-20221121.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
54ace5563f939d01,City Forest Credits,,Carbon Afforestation/Reforestation (Tree Planting) Project Templates,supporting_document,Carbon Afforestation/Reforestation (Tree Planting) Project Templates,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2024/03/Carbon-Afforestation-Project-Document-Templates-2024.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
4144b1d34c2eda9f,City Forest Credits,,Carbon Preservation Project Templates,supporting_document,Carbon Preservation Project Templates,supporting_pdf_or_document,https://www.cityforestcredits.org/wp-content/uploads/2024/03/CFC-Preservation-Project-Document-Templates-2024.pdf,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
803f0d5b0187d1e2,City Forest Credits,,Contact Us,supporting_document,Contact Us,supporting_evidence_link,http://cityforestcredits.org/contact-us/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_supporting_link_parse,pending_review,supporting_evidence,Supporting link found on the City Forest Credits carbon protocols page; not treated as a methodology/protocol record.,2026-07-06T00:56:32
